sim,sample_size,sensitivity,specificity,misrate,p_chisq,p_fisher,overall_or,or_t,theta0,theta1_true,theta1,snp
10000,402,1,1,0.39,0.2692,0.2523,1.37609034937782,1.62895622895623,0.082089552238806,0.127155172413793,0.109579580545548,PTPN22
10000,402,1,1,0.4,0.2668,0.2489,1.36973780352103,1.62895622895623,0.082089552238806,0.127155172413793,0.109128924343798,PTPN22
10000,402,1,1,0.41,0.2593,0.2426,1.36339168141469,1.62895622895623,0.082089552238806,0.127155172413793,0.108678268142048,PTPN22
10000,402,1,1,0.42,0.2672,0.2474,1.3570519733201,1.62895622895623,0.082089552238806,0.127155172413793,0.108227611940299,PTPN22
10000,402,1,1,0.43,0.2423,0.225,1.35071866951821,1.62895622895623,0.082089552238806,0.127155172413793,0.107776955738549,PTPN22
10000,402,1,1,0.44,0.2472,0.2283,1.34439176030964,1.62895622895623,0.082089552238806,0.127155172413793,0.107326299536799,PTPN22
10000,402,1,1,0.45,0.2248,0.2079,1.33807123601454,1.62895622895623,0.082089552238806,0.127155172413793,0.106875643335049,PTPN22
10000,402,1,1,0.46,0.2262,0.2093,1.33175708697263,1.62895622895623,0.082089552238806,0.127155172413793,0.106424987133299,PTPN22
10000,402,1,1,0.47,0.2252,0.2076,1.32544930354308,1.62895622895623,0.082089552238806,0.127155172413793,0.105974330931549,PTPN22
10000,402,1,1,0.48,0.2155,0.2004,1.31914787610449,1.62895622895623,0.082089552238806,0.127155172413793,0.105523674729799,PTPN22
10000,402,1,1,0.49,0.2142,0.1969,1.31285279505486,1.62895622895623,0.082089552238806,0.127155172413793,0.105073018528049,PTPN22
10000,402,1,1,0.5,0.2067,0.1915,1.3065640508115,1.62895622895623,0.082089552238806,0.127155172413793,0.1046223623263,PTPN22
10000,402,1,1,0.51,0.1939,0.1791,1.30028163381102,1.62895622895623,0.082089552238806,0.127155172413793,0.10417170612455,PTPN22
10000,402,1,1,0.52,0.1924,0.1777,1.29400553450925,1.62895622895623,0.082089552238806,0.127155172413793,0.1037210499228,PTPN22
10000,402,1,1,0.53,0.1871,0.1738,1.2877357433812,1.62895622895623,0.082089552238806,0.127155172413793,0.10327039372105,PTPN22
10000,402,1,1,0.54,0.1731,0.1612,1.28147225092105,1.62895622895623,0.082089552238806,0.127155172413793,0.1028197375193,PTPN22
10000,402,1,1,0.55,0.1727,0.1585,1.27521504764204,1.62895622895623,0.082089552238806,0.127155172413793,0.10236908131755,PTPN22
10000,402,1,1,0.56,0.1668,0.1535,1.26896412407645,1.62895622895623,0.082089552238806,0.127155172413793,0.1019184251158,PTPN22
10000,402,1,1,0.57,0.1632,0.1494,1.26271947077558,1.62895622895623,0.082089552238806,0.127155172413793,0.10146776891405,PTPN22
10000,402,1,1,0.58,0.1585,0.1435,1.25648107830966,1.62895622895623,0.082089552238806,0.127155172413793,0.101017112712301,PTPN22
10000,402,1,1,0.59,0.1462,0.1329,1.25024893726781,1.62895622895623,0.082089552238806,0.127155172413793,0.100566456510551,PTPN22
10000,402,1,1,0.6,0.1511,0.1381,1.24402303825801,1.62895622895623,0.082089552238806,0.127155172413793,0.100115800308801,PTPN22
10000,402,1,1,0.61,0.1457,0.1346,1.23780337190706,1.62895622895623,0.082089552238806,0.127155172413793,0.099665144107051,PTPN22
10000,402,1,1,0.62,0.1371,0.1255,1.2315899288605,1.62895622895623,0.082089552238806,0.127155172413793,0.0992144879053011,PTPN22
10000,402,1,1,0.63,0.1338,0.123,1.22538269978257,1.62895622895623,0.082089552238806,0.127155172413793,0.0987638317035513,PTPN22
10000,402,1,1,0.64,0.1246,0.1123,1.2191816753562,1.62895622895623,0.082089552238806,0.127155172413793,0.0983131755018014,PTPN22
10000,402,1,1,0.65,0.1247,0.1119,1.21298684628292,1.62895622895623,0.082089552238806,0.127155172413793,0.0978625193000515,PTPN22
10000,402,1,1,0.66,0.1227,0.1114,1.20679820328284,1.62895622895623,0.082089552238806,0.127155172413793,0.0974118630983016,PTPN22
10000,402,1,1,0.67,0.1158,0.1032,1.20061573709458,1.62895622895623,0.082089552238806,0.127155172413793,0.0969612068965518,PTPN22
10000,402,1,1,0.68,0.1093,0.0981,1.19443943847526,1.62895622895623,0.082089552238806,0.127155172413793,0.0965105506948019,PTPN22
10000,402,1,1,0.69,0.1127,0.1022,1.18826929820041,1.62895622895623,0.082089552238806,0.127155172413793,0.096059894493052,PTPN22
10000,402,1,1,0.7,0.1067,0.0943,1.18210530706396,1.62895622895623,0.082089552238806,0.127155172413793,0.0956092382913022,PTPN22
10000,402,1,1,0.71,0.1009,0.0899,1.17594745587818,1.62895622895623,0.082089552238806,0.127155172413793,0.0951585820895523,PTPN22
10000,402,1,1,0.72,0.0963,0.085,1.16979573547362,1.62895622895623,0.082089552238806,0.127155172413793,0.0947079258878024,PTPN22
10000,402,1,1,0.73,0.0967,0.086,1.1636501366991,1.62895622895623,0.082089552238806,0.127155172413793,0.0942572696860526,PTPN22
10000,402,1,1,0.74,0.0931,0.0821,1.15751065042163,1.62895622895623,0.082089552238806,0.127155172413793,0.0938066134843027,PTPN22
10000,402,1,1,0.75,0.09,0.0786,1.15137726752639,1.62895622895623,0.082089552238806,0.127155172413793,0.0933559572825528,PTPN22
10000,402,1,1,0.76,0.087,0.0777,1.14524997891665,1.62895622895623,0.082089552238806,0.127155172413793,0.0929053010808029,PTPN22
10000,402,1,1,0.77,0.0837,0.0748,1.13912877551378,1.62895622895623,0.082089552238806,0.127155172413793,0.0924546448790531,PTPN22
10000,402,1,1,0.78,0.075,0.0667,1.13301364825714,1.62895622895623,0.082089552238806,0.127155172413793,0.0920039886773032,PTPN22
10000,402,1,1,0.79,0.0731,0.0639,1.12690458810411,1.62895622895623,0.082089552238806,0.127155172413793,0.0915533324755533,PTPN22
10000,402,1,1,0.8,0.0761,0.067,1.12080158602996,1.62895622895623,0.082089552238806,0.127155172413793,0.0911026762738035,PTPN22
10000,402,1,1,0.81,0.0723,0.063,1.11470463302789,1.62895622895623,0.082089552238806,0.127155172413793,0.0906520200720536,PTPN22
10000,402,1,1,0.82,0.0736,0.064,1.10861372010891,1.62895622895623,0.082089552238806,0.127155172413793,0.0902013638703037,PTPN22
10000,402,1,1,0.83,0.0621,0.0547,1.10252883830186,1.62895622895623,0.082089552238806,0.127155172413793,0.0897507076685538,PTPN22
10000,402,1,1,0.84,0.0662,0.0577,1.09644997865333,1.62895622895623,0.082089552238806,0.127155172413793,0.089300051466804,PTPN22
10000,402,1,1,0.85,0.061,0.0532,1.0903771322276,1.62895622895623,0.082089552238806,0.127155172413793,0.0888493952650541,PTPN22
10000,402,1,1,0.86,0.0648,0.0578,1.08431029010665,1.62895622895623,0.082089552238806,0.127155172413793,0.0883987390633042,PTPN22
10000,402,1,1,0.87,0.0611,0.0534,1.07824944339008,1.62895622895623,0.082089552238806,0.127155172413793,0.0879480828615543,PTPN22
10000,402,1,1,0.88,0.0639,0.0545,1.07219458319505,1.62895622895623,0.082089552238806,0.127155172413793,0.0874974266598045,PTPN22
10000,402,1,1,0.89,0.0559,0.0481,1.0661457006563,1.62895622895623,0.082089552238806,0.127155172413793,0.0870467704580546,PTPN22
10000,402,1,1,0.9,0.0524,0.0443,1.06010278692603,1.62895622895623,0.082089552238806,0.127155172413793,0.0865961142563047,PTPN22
10000,402,1,1,0.91,0.0538,0.0445,1.0540658331739,1.62895622895623,0.082089552238806,0.127155172413793,0.0861454580545549,PTPN22
10000,402,1,1,0.92,0.0552,0.047,1.04803483058699,1.62895622895623,0.082089552238806,0.127155172413793,0.085694801852805,PTPN22
10000,402,1,1,0.93,0.0557,0.0465,1.04200977036975,1.62895622895623,0.082089552238806,0.127155172413793,0.0852441456510551,PTPN22
10000,402,1,1,0.94,0.0496,0.0413,1.03599064374393,1.62895622895623,0.082089552238806,0.127155172413793,0.0847934894493052,PTPN22
10000,402,1,1,0.95,0.0542,0.0453,1.02997744194859,1.62895622895623,0.082089552238806,0.127155172413793,0.0843428332475554,PTPN22
10000,402,1,1,0.96,0.0526,0.047,1.02397015624,1.62895622895623,0.082089552238806,0.127155172413793,0.0838921770458055,PTPN22
10000,402,1,1,0.97,0.0532,0.0445,1.01796877789167,1.62895622895623,0.082089552238806,0.127155172413793,0.0834415208440556,PTPN22
10000,402,1,1,0.98,0.0512,0.045,1.01197329819421,1.62895622895623,0.082089552238806,0.127155172413793,0.0829908646423058,PTPN22
10000,402,1,1,0.99,0.0501,0.0428,1.00598370845538,1.62895622895623,0.082089552238806,0.127155172413793,0.0825402084405559,PTPN22
10000,402,1,1,1,0.0496,0.0414,1,1.62895622895623,0.082089552238806,0.127155172413793,0.082089552238806,PTPN22
10000,402,1,1,0,0.8642,0.8555,1.53899186256781,1.53899186256781,0.557213930348259,0.65948275862069,0.65948275862069,CTLA4
10000,402,1,1,0.01,0.8584,0.8483,1.53200415578234,1.53899186256781,0.557213930348259,0.65948275862069,0.658460070337965,CTLA4
10000,402,1,1,0.02,0.8568,0.8456,1.52505817127175,1.53899186256781,0.557213930348259,0.65948275862069,0.657437382055241,CTLA4
10000,402,1,1,0.03,0.8481,0.8378,1.51815353647455,1.53899186256781,0.557213930348259,0.65948275862069,0.656414693772517,CTLA4
10000,402,1,1,0.04,0.8462,0.8369,1.51128988325188,1.53899186256781,0.557213930348259,0.65948275862069,0.655392005489792,CTLA4
10000,402,1,1,0.05,0.8295,0.8194,1.50446684782199,1.53899186256781,0.557213930348259,0.65948275862069,0.654369317207068,CTLA4
10000,402,1,1,0.06,0.8248,0.8129,1.49768407069604,1.53899186256781,0.557213930348259,0.65948275862069,0.653346628924344,CTLA4
10000,402,1,1,0.07,0.8105,0.8006,1.49094119661492,1.53899186256781,0.557213930348259,0.65948275862069,0.652323940641619,CTLA4
10000,402,1,1,0.08,0.803,0.7919,1.48423787448723,1.53899186256781,0.557213930348259,0.65948275862069,0.651301252358895,CTLA4
10000,402,1,1,0.09,0.8014,0.7891,1.47757375732836,1.53899186256781,0.557213930348259,0.65948275862069,0.650278564076171,CTLA4
10000,402,1,1,0.1,0.791,0.7768,1.4709485022006,1.53899186256781,0.557213930348259,0.65948275862069,0.649255875793446,CTLA4
10000,402,1,1,0.11,0.7855,0.7725,1.46436177015432,1.53899186256781,0.557213930348259,0.65948275862069,0.648233187510722,CTLA4
10000,402,1,1,0.12,0.77,0.7572,1.45781322617015,1.53899186256781,0.557213930348259,0.65948275862069,0.647210499227998,CTLA4
10000,402,1,1,0.13,0.7593,0.746,1.45130253910222,1.53899186256781,0.557213930348259,0.65948275862069,0.646187810945274,CTLA4
10000,402,1,1,0.14,0.7605,0.7466,1.44482938162229,1.53899186256781,0.557213930348259,0.65948275862069,0.645165122662549,CTLA4
10000,402,1,1,0.15,0.7485,0.7323,1.43839343016491,1.53899186256781,0.557213930348259,0.65948275862069,0.644142434379825,CTLA4
10000,402,1,1,0.16,0.7362,0.7195,1.43199436487354,1.53899186256781,0.557213930348259,0.65948275862069,0.643119746097101,CTLA4
10000,402,1,1,0.17,0.7119,0.6967,1.42563186954749,1.53899186256781,0.557213930348259,0.65948275862069,0.642097057814376,CTLA4
10000,402,1,1,0.18,0.7081,0.6929,1.41930563158992,1.53899186256781,0.557213930348259,0.65948275862069,0.641074369531652,CTLA4
10000,402,1,1,0.19,0.7015,0.6856,1.41301534195656,1.53899186256781,0.557213930348259,0.65948275862069,0.640051681248928,CTLA4
10000,402,1,1,0.2,0.6898,0.6711,1.40676069510547,1.53899186256781,0.557213930348259,0.65948275862069,0.639028992966203,CTLA4
10000,402,1,1,0.21,0.6807,0.6648,1.40054138894749,1.53899186256781,0.557213930348259,0.65948275862069,0.638006304683479,CTLA4
10000,402,1,1,0.22,0.6707,0.6506,1.39435712479765,1.53899186256781,0.557213930348259,0.65948275862069,0.636983616400755,CTLA4
10000,402,1,1,0.23,0.655,0.6371,1.38820760732734,1.53899186256781,0.557213930348259,0.65948275862069,0.635960928118031,CTLA4
10000,402,1,1,0.24,0.6464,0.6272,1.38209254451729,1.53899186256781,0.557213930348259,0.65948275862069,0.634938239835306,CTLA4
10000,402,1,1,0.25,0.6321,0.6128,1.37601164761138,1.53899186256781,0.557213930348259,0.65948275862069,0.633915551552582,CTLA4
10000,402,1,1,0.26,0.6211,0.6029,1.36996463107111,1.53899186256781,0.557213930348259,0.65948275862069,0.632892863269858,CTLA4
10000,402,1,1,0.27,0.6109,0.5908,1.36395121253102,1.53899186256781,0.557213930348259,0.65948275862069,0.631870174987133,CTLA4
10000,402,1,1,0.28,0.5931,0.5745,1.35797111275463,1.53899186256781,0.557213930348259,0.65948275862069,0.630847486704409,CTLA4
10000,402,1,1,0.29,0.5878,0.5688,1.35202405559127,1.53899186256781,0.557213930348259,0.65948275862069,0.629824798421685,CTLA4
10000,402,1,1,0.3,0.5635,0.5447,1.34610976793358,1.53899186256781,0.557213930348259,0.65948275862069,0.62880211013896,CTLA4
10000,402,1,1,0.31,0.565,0.5462,1.34022797967568,1.53899186256781,0.557213930348259,0.65948275862069,0.627779421856236,CTLA4
10000,402,1,1,0.32,0.5515,0.5335,1.33437842367204,1.53899186256781,0.557213930348259,0.65948275862069,0.626756733573512,CTLA4
10000,402,1,1,0.33,0.5423,0.5207,1.32856083569706,1.53899186256781,0.557213930348259,0.65948275862069,0.625734045290787,CTLA4
10000,402,1,1,0.34,0.5245,0.5054,1.32277495440528,1.53899186256781,0.557213930348259,0.65948275862069,0.624711357008063,CTLA4
10000,402,1,1,0.35,0.5094,0.4911,1.31702052129223,1.53899186256781,0.557213930348259,0.65948275862069,0.623688668725339,CTLA4
10000,402,1,1,0.36,0.5008,0.4777,1.31129728065595,1.53899186256781,0.557213930348259,0.65948275862069,0.622665980442615,CTLA4
10000,402,1,1,0.37,0.4856,0.4658,1.30560497955908,1.53899186256781,0.557213930348259,0.65948275862069,0.62164329215989,CTLA4
10000,402,1,1,0.38,0.4781,0.4597,1.29994336779164,1.53899186256781,0.557213930348259,0.65948275862069,0.620620603877166,CTLA4
10000,402,1,1,0.39,0.4639,0.4458,1.29431219783435,1.53899186256781,0.557213930348259,0.65948275862069,0.619597915594442,CTLA4
10000,402,1,1,0.4,0.4389,0.4187,1.28871122482254,1.53899186256781,0.557213930348259,0.65948275862069,0.618575227311717,CTLA4
10000,402,1,1,0.41,0.4404,0.4218,1.28314020651068,1.53899186256781,0.557213930348259,0.65948275862069,0.617552539028993,CTLA4
10000,402,1,1,0.42,0.433,0.4137,1.27759890323746,1.53899186256781,0.557213930348259,0.65948275862069,0.616529850746269,CTLA4
10000,402,1,1,0.43,0.4135,0.3931,1.2720870778914,1.53899186256781,0.557213930348259,0.65948275862069,0.615507162463544,CTLA4
10000,402,1,1,0.44,0.4049,0.3879,1.26660449587704,1.53899186256781,0.557213930348259,0.65948275862069,0.61448447418082,CTLA4
10000,402,1,1,0.45,0.3966,0.3788,1.26115092508164,1.53899186256781,0.557213930348259,0.65948275862069,0.613461785898096,CTLA4
10000,402,1,1,0.46,0.3798,0.3606,1.25572613584247,1.53899186256781,0.557213930348259,0.65948275862069,0.612439097615372,CTLA4
10000,402,1,1,0.47,0.3545,0.3357,1.25032990091452,1.53899186256781,0.557213930348259,0.65948275862069,0.611416409332647,CTLA4
10000,402,1,1,0.48,0.3501,0.3334,1.24496199543879,1.53899186256781,0.557213930348259,0.65948275862069,0.610393721049923,CTLA4
10000,402,1,1,0.49,0.3432,0.3246,1.23962219691105,1.53899186256781,0.557213930348259,0.65948275862069,0.609371032767199,CTLA4
10000,402,1,1,0.5,0.3366,0.3193,1.2343102851511,1.53899186256781,0.557213930348259,0.65948275862069,0.608348344484474,CTLA4
10000,402,1,1,0.51,0.3278,0.3111,1.22902604227251,1.53899186256781,0.557213930348259,0.65948275862069,0.60732565620175,CTLA4
10000,402,1,1,0.52,0.3133,0.2967,1.22376925265282,1.53899186256781,0.557213930348259,0.65948275862069,0.606302967919026,CTLA4
10000,402,1,1,0.53,0.2975,0.2826,1.21853970290422,1.53899186256781,0.557213930348259,0.65948275862069,0.605280279636301,CTLA4
10000,402,1,1,0.54,0.2965,0.2806,1.21333718184466,1.53899186256781,0.557213930348259,0.65948275862069,0.604257591353577,CTLA4
10000,402,1,1,0.55,0.2793,0.2628,1.20816148046943,1.53899186256781,0.557213930348259,0.65948275862069,0.603234903070853,CTLA4
10000,402,1,1,0.56,0.2601,0.2448,1.2030123919232,1.53899186256781,0.557213930348259,0.65948275862069,0.602212214788128,CTLA4
10000,402,1,1,0.57,0.2587,0.2435,1.19788971147241,1.53899186256781,0.557213930348259,0.65948275862069,0.601189526505404,CTLA4
10000,402,1,1,0.58,0.2505,0.2342,1.19279323647816,1.53899186256781,0.557213930348259,0.65948275862069,0.60016683822268,CTLA4
10000,402,1,1,0.59,0.2418,0.2282,1.1877227663695,1.53899186256781,0.557213930348259,0.65948275862069,0.599144149939956,CTLA4
10000,402,1,1,0.6,0.2305,0.2189,1.18267810261711,1.53899186256781,0.557213930348259,0.65948275862069,0.598121461657231,CTLA4
10000,402,1,1,0.61,0.2193,0.2076,1.17765904870738,1.53899186256781,0.557213930348259,0.65948275862069,0.597098773374507,CTLA4
10000,402,1,1,0.62,0.2089,0.1964,1.17266541011688,1.53899186256781,0.557213930348259,0.65948275862069,0.596076085091783,CTLA4
10000,402,1,1,0.63,0.2006,0.1883,1.16769699428729,1.53899186256781,0.557213930348259,0.65948275862069,0.595053396809058,CTLA4
10000,402,1,1,0.64,0.1928,0.1808,1.16275361060057,1.53899186256781,0.557213930348259,0.65948275862069,0.594030708526334,CTLA4
10000,402,1,1,0.65,0.1883,0.1778,1.15783507035463,1.53899186256781,0.557213930348259,0.65948275862069,0.59300802024361,CTLA4
10000,402,1,1,0.66,0.1868,0.1754,1.1529411867393,1.53899186256781,0.557213930348259,0.65948275862069,0.591985331960885,CTLA4
10000,402,1,1,0.67,0.1762,0.164,1.1480717748127,1.53899186256781,0.557213930348259,0.65948275862069,0.590962643678161,CTLA4
10000,402,1,1,0.68,0.1678,0.156,1.14322665147791,1.53899186256781,0.557213930348259,0.65948275862069,0.589939955395437,CTLA4
10000,402,1,1,0.69,0.1602,0.1476,1.13840563546005,1.53899186256781,0.557213930348259,0.65948275862069,0.588917267112712,CTLA4
10000,402,1,1,0.7,0.1543,0.1443,1.13360854728366,1.53899186256781,0.557213930348259,0.65948275862069,0.587894578829988,CTLA4
10000,402,1,1,0.71,0.1403,0.1315,1.12883520925041,1.53899186256781,0.557213930348259,0.65948275862069,0.586871890547264,CTLA4
10000,402,1,1,0.72,0.1371,0.1299,1.12408544541721,1.53899186256781,0.557213930348259,0.65948275862069,0.58584920226454,CTLA4
10000,402,1,1,0.73,0.1338,0.1254,1.11935908157452,1.53899186256781,0.557213930348259,0.65948275862069,0.584826513981815,CTLA4
10000,402,1,1,0.74,0.125,0.1174,1.11465594522511,1.53899186256781,0.557213930348259,0.65948275862069,0.583803825699091,CTLA4
10000,402,1,1,0.75,0.1201,0.1117,1.10997586556306,1.53899186256781,0.557213930348259,0.65948275862069,0.582781137416367,CTLA4
10000,402,1,1,0.76,0.1126,0.1031,1.10531867345306,1.53899186256781,0.557213930348259,0.65948275862069,0.581758449133642,CTLA4
10000,402,1,1,0.77,0.1104,0.1032,1.10068420141006,1.53899186256781,0.557213930348259,0.65948275862069,0.580735760850918,CTLA4
10000,402,1,1,0.78,0.1028,0.0954,1.09607228357917,1.53899186256781,0.557213930348259,0.65948275862069,0.579713072568194,CTLA4
10000,402,1,1,0.79,0.0992,0.0915,1.0914827557159,1.53899186256781,0.557213930348259,0.65948275862069,0.578690384285469,CTLA4
10000,402,1,1,0.8,0.092,0.0859,1.08691545516664,1.53899186256781,0.557213930348259,0.65948275862069,0.577667696002745,CTLA4
10000,402,1,1,0.81,0.0894,0.0834,1.08237022084946,1.53899186256781,0.557213930348259,0.65948275862069,0.576645007720021,CTLA4
10000,402,1,1,0.82,0.0893,0.0833,1.07784689323516,1.53899186256781,0.557213930348259,0.65948275862069,0.575622319437296,CTLA4
10000,402,1,1,0.83,0.0805,0.0733,1.07334531432861,1.53899186256781,0.557213930348259,0.65948275862069,0.574599631154572,CTLA4
10000,402,1,1,0.84,0.0785,0.072,1.06886532765036,1.53899186256781,0.557213930348259,0.65948275862069,0.573576942871848,CTLA4
10000,402,1,1,0.85,0.0702,0.0652,1.06440677821851,1.53899186256781,0.557213930348259,0.65948275862069,0.572554254589124,CTLA4
10000,402,1,1,0.86,0.0708,0.0664,1.05996951253082,1.53899186256781,0.557213930348259,0.65948275862069,0.571531566306399,CTLA4
10000,402,1,1,0.87,0.068,0.0625,1.05555337854711,1.53899186256781,0.557213930348259,0.65948275862069,0.570508878023675,CTLA4
10000,402,1,1,0.88,0.0621,0.058,1.05115822567189,1.53899186256781,0.557213930348259,0.65948275862069,0.569486189740951,CTLA4
10000,402,1,1,0.89,0.0646,0.0596,1.04678390473725,1.53899186256781,0.557213930348259,0.65948275862069,0.568463501458226,CTLA4
10000,402,1,1,0.9,0.0572,0.0543,1.04243026798595,1.53899186256781,0.557213930348259,0.65948275862069,0.567440813175502,CTLA4
10000,402,1,1,0.91,0.0582,0.0538,1.03809716905484,1.53899186256781,0.557213930348259,0.65948275862069,0.566418124892778,CTLA4
10000,402,1,1,0.92,0.0562,0.0529,1.0337844629584,1.53899186256781,0.557213930348259,0.65948275862069,0.565395436610053,CTLA4
10000,402,1,1,0.93,0.0575,0.0524,1.02949200607261,1.53899186256781,0.557213930348259,0.65948275862069,0.564372748327329,CTLA4
10000,402,1,1,0.94,0.0541,0.0494,1.02521965611898,1.53899186256781,0.557213930348259,0.65948275862069,0.563350060044605,CTLA4
10000,402,1,1,0.95,0.051,0.0466,1.02096727214886,1.53899186256781,0.557213930348259,0.65948275862069,0.562327371761881,CTLA4
10000,402,1,1,0.96,0.0505,0.0465,1.01673471452789,1.53899186256781,0.557213930348259,0.65948275862069,0.561304683479156,CTLA4
10000,402,1,1,0.97,0.0537,0.0503,1.01252184492078,1.53899186256781,0.557213930348259,0.65948275862069,0.560281995196432,CTLA4
10000,402,1,1,0.98,0.0486,0.0462,1.00832852627618,1.53899186256781,0.557213930348259,0.65948275862069,0.559259306913708,CTLA4
10000,402,1,1,0.99,0.0494,0.0458,1.00415462281185,1.53899186256781,0.557213930348259,0.65948275862069,0.558236618630983,CTLA4
